회사명0,거래소코드1,회계연도2,[공통]   당기순손익(요약)(IFRS)3,[공통]   *영업에서 창출된 현금흐름(요약)(IFRS)4,[공통]총자본순이익률(IFRS)5,[공통]부채비율(IFRS)6,PCR(최고)(IFRS)7,[공통]   보통주(IFRS)8,[공통]   우선주(IFRS)9,[공통]매출액증가율(IFRS)10,[공통]순이익증가율(IFRS),[공통]총자본회전률(IFRS),종가
(주)케이피엠테크,42040,Dec-15,2266,-4930,5.25,296.05,0,8011096,0,22.78,-40.82,1.14,5860
(주)케이피엠테크,42040,Dec-16,-3271,-5155,-5.49,77.93,0,11107324,0,-53.31,0,0.38,14600
(주)케이피엠테크,42040,Dec-17,-3371,-3110,-3.16,52.96,0,74704955,0,30.81,0,0.28,1625
(주)케이피엠테크,42040,Dec-18,29957,2412,20.22,24.73,214.62,88891450,0,4.71,0,0.21,1070
(주)케이피엠테크,42040,Dec-19,-30407,-4216,-19.35,31.13,0,94685458,0,-44.63,0,0.11,975
(주)케이피엠테크,42040,Dec-20,-15531,-12650,-10.4,18.59,0,138261091,0,33.49,0,0.16,3010
(주)케이피엠테크,42040,Dec-21,-41944,-1791,-31.21,27.23,0,145677729,0,43.95,0,0.25,1090
(주)케이피티유,54410,Dec-11,626,2666,0.9,61.23,13.9,5060000,0,-39.92,89.24,0.23,3870
(주)케이피티유,54410,Dec-12,221,-450,0.42,94.66,0,5060000,0,6.18,-64.68,0.33,2535
(주)케이피티유,54410,Dec-13,391,1226,0.74,145.85,21.74,5060000,0,29.78,76.94,0.42,2630
(주)케이피티유,54410,Dec-14,2546,585,4.55,160.75,24.01,5060000,0,-8.51,550.46,0.36,2575
(주)케이피티유,54410,Dec-15,4767,121,8.29,122.66,646.24,5060000,0,11.14,87.23,0.39,11100
(주)케이피티유,54410,Dec-16,3697,3194,6.35,109.34,16.68,5060000,0,-4.99,-22.46,0.37,9190
(주)케이피티유,54410,Dec-17,4004,1134,6.42,105.74,34.08,5060000,0,16.71,8.33,0.4,6220
(주)케이피티유,54410,Dec-18,697,110,1.07,103.8,0,5060000,0,-4.43,-82.59,0.36,4575
(주)케이피티유,54410,Dec-19,-764,2514,-1.2,89.22,11.2,5060000,0,2.16,0,0.38,4595
(주)케이피티유,54410,Dec-20,-3128,1106,-5.13,105.88,88.86,5060000,0,6.76,0,0.42,5960
(주)케이피티유,54410,Dec-21,6068,1907,9.09,94.68,66.34,5060000,0,21.52,0,0.47,6330
(주)케일럼,258610,Dec-12,,,,,,,,,,,
(주)케일럼,258610,Dec-13,,,,,,,,,,,
(주)케일럼,258610,Dec-14,,,,,,,,,,,
(주)케일럼,258610,Dec-15,850,3075,2.71,548.75,0,240000,0,0,0,0.53,
(주)케일럼,258610,Dec-16,3224,10578,9,292.24,0,4855000,0,70.69,279.11,0.8,
(주)케일럼,258610,Dec-17,712,-5820,1.74,82.87,0,7380944,0,-15.94,-77.92,0.59,5950
(주)케일럼,258610,Dec-18,2948,3107,6.2,119.2,21.84,7380944,0,-2.06,314.14,0.49,4040
(주)케일럼,258610,Dec-19,-1293,934,-2.54,46.9,1407.16,9672944,0,-12.97,0,0.4,9800
(주)케일럼,258610,Dec-20,-6468,-1646,-8.01,145.22,0,14474525,0,-45.88,0,0.14,9940
(주)케일럼,258610,Dec-21,-24259,2079,-25.03,51.32,90.08,18234240,0,13.97,0,0.13,5360
(주)켐온,217600,Dec-15,32,-41,,,,7000000,0,,,,2000
(주)켐온,217600,Dec-16,113,-43,0.75,10.32,98.73,7000000,0,0,0,0,2005
(주)켐온,217600,Dec-17,-1563,-528,-3.96,19.06,0,63085340,0,0,0,0.39,1495
(주)켐온,217600,Dec-18,844,4547,2.06,24.73,41.12,63861340,0,25.09,0,0.47,1620
(주)켐온,217600,Dec-19,1930,4377,4.43,20.21,29.19,63861340,0,7.52,128.62,0.48,1390
(주)켐온,217600,Dec-20,1921,8559,3.28,32.93,49.17,63861340,0,18.42,-0.47,0.42,4525
(주)켐온,217600,Dec-21,4370,7973,5.71,36.25,50.97,63861340,0,17.66,127.53,0.38,3700
(주)켐트로닉스,89010,Dec-11,7517,24815,5.16,213.18,4.96,6476946,0,14.92,13.54,1.55,10400
(주)켐트로닉스,89010,Dec-12,16390,18059,10.23,122.82,9.22,8064225,0,2.97,118.05,1.45,15900
(주)켐트로닉스,89010,Dec-13,25362,28394,13.81,99.93,11.08,8481451,0,25.8,54.74,1.59,21650
(주)켐트로닉스,89010,Dec-14,-6651,6638,-3.31,129.58,43.8,8884158,0,-12.56,0,1.28,9050
(주)켐트로닉스,89010,Dec-15,-8510,936,-4.16,148.92,0,9307001,0,-0.78,0,1.24,7050
(주)켐트로닉스,89010,Dec-16,-2283,20858,-1.14,129.7,4.64,10194971,0,-17.26,0,1.05,8380
(주)켐트로닉스,89010,Dec-17,-16670,9705,-8.62,134.14,14.51,12426254,1094963,4.75,0,1.14,5670
(주)켐트로닉스,89010,Dec-18,2121,2601,1.07,134.66,801.59,12624273,1094963,7.3,0,1.19,6150
(주)켐트로닉스,89010,Dec-19,136,27314,0.06,149.43,10.68,14572295,0,4.74,-93.58,1.16,18050
(주)켐트로닉스,89010,Dec-20,6148,21850,2.54,168.4,24.45,14858157,0,20.34,4411.69,1.23,27650
(주)켐트로닉스,89010,Dec-21,21769,16859,7.73,164.27,36.04,14858157,0,29.87,254.1,1.37,28800
(주)켐트로스,220260,Dec-15,13,-14,,,,3020000,0,,,,2040
(주)켐트로스,220260,Dec-16,27,-34,0.46,8.4,357.45,3020000,0,0,0,0,2285
(주)켐트로스,220260,Dec-17,1085,5118,2.11,71.04,57.28,23565158,0,0,0,0.84,4100
(주)켐트로스,220260,Dec-18,5491,5353,9.43,81.65,25.01,24045158,0,2.26,405.96,0.76,2555
(주)켐트로스,220260,Dec-19,283,5454,0.43,52.81,29.13,26323057,0,-1.49,-94.85,0.66,3165
(주)켐트로스,220260,Dec-20,1504,5586,2.15,55.22,44.92,26323057,0,-0.53,431.99,0.62,7110
(주)켐트로스,220260,Dec-21,4409,3796,5.29,73.24,127.12,26558307,0,10.92,193.26,0.58,12700
(주)코다코,46070,Dec-11,1917,2349,1.22,331.97,0,17278361,0,25.92,76.8,1.19,2060
(주)코다코,46070,Dec-12,3433,16063,1.91,289.96,6.24,20905421,0,8.91,79.13,1.13,2300
(주)코다코,46070,Dec-13,5233,34933,2.48,280.73,2.67,24887872,0,7.16,52.41,1.03,2285
(주)코다코,46070,Dec-14,5106,17109,2.05,274.15,7.91,28215355,0,7.44,-2.42,0.94,2275
(주)코다코,46070,Dec-15,5781,24794,2.06,285.92,7.98,29129659,0,10.43,13.22,0.92,4675
(주)코다코,46070,Dec-16,10038,42219,3.22,212.28,5.28,36343168,0,7.83,73.63,0.9,3265
(주)코다코,46070,Dec-17,7684,14928,2.19,229.16,26.26,39064256,0,-0.37,-23.45,0.79,2790
(주)코다코,46070,Dec-18,-18525,12351,-5.14,268.65,16.47,39064256,0,-9.42,0,0.7,2180
(주)코다코,46070,Dec-19,-11580,32636,-3.57,482.25,4.25,39064256,0,-12.52,0,0.68,2195
(주)코다코,46070,Dec-20,-13898,7654,-4.65,594.87,0,39064256,0,-15.57,0,0.62,1290
(주)코다코,46070,Dec-21,6888,10924,2.27,539.35,34.37,39064256,0,10.89,0,0.68,1495
(주)코데즈컴바인,47770,Dec-11,6744,-16751,3.82,183.01,0,49845575,0,13.67,-32.71,1.15,1290
(주)코데즈컴바인,47770,Dec-12,-15151,1114,-8.01,225.07,0,50290019,0,-6.86,0,1,858
(주)코데즈컴바인,47770,Dec-13,-18805,4801,-11.81,273.4,111.87,50734463,0,-24.52,0,0.9,700
(주)코데즈컴바인,47770,Dec-14,-30284,-2702,-29.14,955.31,0,50734463,0,-32.21,0,0.93,618
(주)코데즈컴바인,47770,Dec-15,-12123,-15643,-24.39,22.5,0,37842602,0,-82.16,0,0.35,25600
(주)코데즈컴바인,47770,Dec-16,1567,1805,5.38,14.33,3628.55,37842602,0,-5.35,0,0.56,3465
(주)코데즈컴바인,47770,Dec-17,2199,2545,7.25,14.35,71.16,37842602,0,29.97,40.23,0.7,2855
(주)코데즈컴바인,47770,Dec-18,4402,2748,13.06,12.14,60.97,37842602,0,31.61,100.21,0.83,2780
(주)코데즈컴바인,47770,Dec-19,6913,4959,17.26,13.84,30.14,37842602,0,21.03,57.03,0.84,2820
(주)코데즈컴바인,47770,Dec-20,4303,4195,9.2,14.09,31.01,37842602,0,-9.77,-37.74,0.65,2560
(주)코데즈컴바인,47770,Dec-21,6603,5278,12.58,12.04,27.32,37842602,0,20.19,53.44,0.7,2585
(주)코디,80530,Dec-11,3447,2356,8.37,66.05,107.25,8640000,0,-18.75,-48.95,0.61,6780
(주)코디,80530,Dec-12,-4241,-1666,-8.88,95.01,0,9207226,0,-36.21,0,0.33,2880
(주)코디,80530,Dec-13,510,3052,0.95,89.68,21.44,10392987,0,16.09,0,0.35,4450
(주)코디,80530,Dec-14,-1280,1518,-2.37,43.64,55.53,12009261,0,-15.44,0,0.29,2910
(주)코디,80530,Dec-15,-5565,-1917,-11.63,50.16,0,12282899,0,-47.58,0,0.17,5300
(주)코디,80530,Dec-16,-10849,-3810,-17.99,96.48,0,15911831,0,-2.25,0,0.13,5300
(주)코디,80530,Dec-17,-18992,-6819,-32.64,83.19,0,17836576,0,50.22,0,0.21,1000
(주)코디,80530,Dec-18,-12270,-5152,-20.91,141.32,0,11862130,0,20.24,0,0.25,3590
(주)코디,80530,Dec-19,-4978,4252,-6.78,139.02,10.61,15226867,0,93.2,0,0.38,3590
(주)코디,80530,Dec-20,-686,5164,-0.97,75.28,17.23,24482424,0,22.13,0,0.48,1820
(주)코디,80530,Dec-21,-6335,2543,-9.05,65.95,37.06,28291298,0,-9.29,0,0.44,1510
(주)코디엠,224060,Dec-11,56,4294,0.26,224.07,0,240000,0,0,0,1.4,
(주)코디엠,224060,Dec-12,-3111,726,-16.77,316.26,0,240000,0,-22.76,0,1.26,
(주)코디엠,224060,Dec-13,-993,-1886,-5.58,636.14,0,240000,0,8.71,0,1.43,
(주)코디엠,224060,Dec-14,1914,790,8.23,462.55,0,240000,0,49.62,0,1.64,
(주)코디엠,224060,Dec-15,1469,2486,6.33,63.51,9.25,3793630,0,22.43,-23.24,2.01,7930
(주)코디엠,224060,Dec-16,-5260,-7569,-12.17,324.58,0,67514640,0,-5.5,0,1.02,2105
(주)코디엠,224060,Dec-17,1921,3161,2.96,9.37,81.81,122798622,0,56.27,0,1.06,876
(주)코디엠,224060,Dec-18,-14753,-2733,-18.81,65.12,0,141563497,0,-51.77,0,0.42,743
(주)코디엠,224060,Dec-19,436,1942,0.45,70.09,92.24,146136795,0,-66.91,0,0.11,522
(주)코디엠,224060,Dec-20,-7526,-1251,-7.56,22.49,0,263233774,0,154.35,0,0.28,455
(주)코디엠,224060,Dec-21,-20786,-2750,-22.86,32.36,0,273760088,0,62.15,0,0.5,211
(주)코렌텍,104540,Dec-11,-3942,2476,-12.38,0,0,3165459,1042856,0,0,0.37,
(주)코렌텍,104540,Dec-12,644,-2103,1.82,92.25,0,6683661,142857,93.87,0,0.65,
(주)코렌텍,104540,Dec-13,3586,740,7.22,34.54,251.6,8223361,0,16.42,456.97,0.54,16800
(주)코렌텍,104540,Dec-14,-1246,359,-1.9,44.79,307.81,8482247,0,-6.56,0,0.38,18100
(주)코렌텍,104540,Dec-15,423,2881,0.59,25.66,70.36,9585153,0,11.83,0,0.39,14900
(주)코렌텍,104540,Dec-16,2147,3268,2.49,54.11,53.35,9794153,0,18.22,407.04,0.38,14150
(주)코렌텍,104540,Dec-17,-6155,6302,-6.05,79.17,24.44,9937153,0,4.11,0,0.34,11750
(주)코렌텍,104540,Dec-18,-35034,5987,-42.3,172.26,24.55,9937153,0,-3.85,0,0.4,6080
(주)코렌텍,104540,Dec-19,0,4296,3.87,114.58,21.08,10587341,621710,21.1,0,0.66,5630
(주)코렌텍,104540,Dec-20,2050,-2595,2.64,109.19,0,11625782,621670,0.83,-13.46,0.52,17400
(주)코렌텍,104540,Dec-21,142,4192,0.13,112.54,76.38,11829702,621670,10.21,-93.07,0.42,12100
(주)코리아나화장품,27050,Dec-11,1551,17203,1.29,75.63,4.38,40000000,0,-6.49,0,0.82,922
(주)코리아나화장품,27050,Dec-12,7390,905,7,28.71,82.94,40000000,0,-6.48,376.35,0.87,1675
(주)코리아나화장품,27050,Dec-13,138,1311,0.14,50.02,61.77,40000000,0,-1.17,-98.13,0.89,1350
(주)코리아나화장품,27050,Dec-14,-5940,2156,-5.37,68.16,104.96,40000000,0,5.59,0,0.87,2745
(주)코리아나화장품,27050,Dec-15,6408,5524,5.53,51.3,272.15,40000000,0,37.96,0,1.14,10850
(주)코리아나화장품,27050,Dec-16,4037,5842,3.4,43.28,88.03,40000000,0,-11,-37,0.99,6400
(주)코리아나화장품,27050,Dec-17,916,7347,0.78,52.12,45.63,40000000,0,-11.3,-77.32,0.89,6730
(주)코리아나화장품,27050,Dec-18,1362,3130,1.15,53.31,129.6,40000000,0,-0.99,48.77,0.87,4270
(주)코리아나화장품,27050,Dec-19,629,6485,0.53,52.07,49.41,40000000,0,1.08,-53.83,0.88,3840
(주)코리아나화장품,27050,Dec-20,-425,85,-0.37,42.24,0,40000000,0,-29.73,0,0.64,4960
(주)코리아나화장품,27050,Dec-21,3310,7376,2.99,31.88,29.15,40000000,0,-4.13,0,0.64,3920
(주)코리아센터,290510,Dec-11,,,,,,,,,,,
(주)코리아센터,290510,Dec-12,,,,,,,,,,,
(주)코리아센터,290510,Dec-13,,,,,,,,,,,
(주)코리아센터,290510,Dec-14,,,,,,,,,,,
(주)코리아센터,290510,Dec-15,,,,,,,,,,,
(주)코리아센터,290510,Dec-16,,,,,,,,,,,
(주)코리아센터,290510,Dec-17,3482,6584,3.81,101.15,0,70616,0,0,0,0.5,
(주)코리아센터,290510,Dec-18,1377,4876,0.86,76.72,0,22562293,0,22.85,-60.44,0.35,
(주)코리아센터,290510,Dec-19,4073,9421,1.57,54.69,67.04,24031048,1423848,8.75,195.71,0.23,16950
(주)코리아센터,290510,Dec-20,6175,6041,2.16,35.87,176.01,76200637,0,28.5,51.6,0.27,7780
(주)코리아센터,290510,Dec-21,3082,11364,0.96,32.71,69.5,76200637,8264462,12.44,-50.09,0.27,6670
(주)코리아써키트,7810,Dec-11,0,4536,1.45,79.57,94.05,18734330,2964690,42.58,0,1.1,8430
(주)코리아써키트,7810,Dec-12,0,79285,6.98,69.48,7.09,18734330,2964690,26.34,432.25,1.26,21600
(주)코리아써키트,7810,Dec-13,0,58929,6.61,40.71,10.43,23620751,3748389,4.87,7.81,1.16,13050
(주)코리아써키트,7810,Dec-14,14668,58800,3.36,34.89,7.37,23620751,3748389,-3.16,-44.28,1.02,12000
(주)코리아써키트,7810,Dec-15,29205,54290,6.54,31.5,8.67,23620751,3748389,7.27,99.1,1.07,10750
(주)코리아써키트,7810,Dec-16,9551,21054,2.05,33.59,27.25,23620751,3748389,-1.25,-67.3,1.01,11350
(주)코리아써키트,7810,Dec-17,9300,28959,1.93,35.59,20.76,23620751,3748389,10,-2.63,1.08,13200
(주)코리아써키트,7810,Dec-18,-34969,14133,-7.64,29.92,33.21,23620751,3748389,-9.64,0,1.03,5110
(주)코리아써키트,7810,Dec-19,17214,48080,4.08,21.89,7.53,23620751,3748389,-1.14,0,1.1,11950
(주)코리아써키트,7810,Dec-20,3420,54707,0.77,36.21,9.45,23620751,3748389,21.09,-80.13,1.27,14900
(주)코리아써키트,7810,Dec-21,52337,42988,10.03,43.66,22.21,23620751,3748389,14.94,1430.38,1.24,31200
(주)코리아에스이,101670,Dec-11,3045,3011,9.71,13.06,8.89,7560000,0,-27.1,-11.3,0.54,2235
(주)코리아에스이,101670,Dec-12,1902,-1757,5.92,12.1,0,7560000,0,-11.86,-37.54,0.47,2395
(주)코리아에스이,101670,Dec-13,1217,2980,3.73,10.8,8.25,7560000,0,1.88,-36.02,0.47,2550
(주)코리아에스이,101670,Dec-14,466,839,1.43,9.28,29.51,7560000,0,-34.28,-61.69,0.31,2075
(주)코리아에스이,101670,Dec-15,968,-68,2.96,9.23,233.98,7560000,0,35.47,107.71,0.42,4315
(주)코리아에스이,101670,Dec-16,909,1471,2.78,8.2,34.73,18900000,0,7.78,-6.1,0.45,2255
(주)코리아에스이,101670,Dec-17,16,3643,0.05,11.02,16.2,18900000,0,-11.27,-98.21,0.4,1635
(주)코리아에스이,101670,Dec-18,-722,362,-2.25,13.46,123.47,18900000,0,-11.55,0,0.36,1715
(주)코리아에스이,101670,Dec-19,840,410,2.66,9.27,64.74,18900000,0,2.13,0,0.37,1655
(주)코리아에스이,101670,Dec-20,-5765,725,-19.45,21.33,37.45,18900000,0,-7.62,0,0.37,1205
(주)코리아에스이,101670,Dec-21,-95,-11501,-0.31,31.88,0,18900000,0,42.63,0,0.51,1430
(주)코맥스,36690,Dec-11,6226,13131,7.23,172.26,2.63,13208475,0,1.98,313.19,1.07,2125
(주)코맥스,36690,Dec-12,6612,12863,8.22,116.33,4.71,13208475,0,-4.6,6.19,1.1,2645
(주)코맥스,36690,Dec-13,7770,10941,9.55,98.4,4.67,13208475,0,13.96,17.52,1.24,2635
(주)코맥스,36690,Dec-14,3584,10004,4.16,96.35,8.73,13208475,0,7.81,-53.87,1.26,5580
(주)코맥스,36690,Dec-15,4803,9475,5.35,88.15,15.59,13468444,0,5.6,34,1.28,6550
(주)코맥스,36690,Dec-16,8404,12488,8.77,77.44,8.76,13733612,0,14.17,74.98,1.37,6470
(주)코맥스,36690,Dec-17,9197,8382,8.9,64.08,22.54,14004084,0,7.2,9.43,1.36,6920
(주)코맥스,36690,Dec-18,3016,4048,2.86,58.48,124.94,14279965,0,2.14,-67.2,1.36,4130
(주)코맥스,36690,Dec-19,3842,4266,3.58,59.08,23.37,14561333,0,-1.18,27.36,1.32,4245
(주)코맥스,36690,Dec-20,2465,7387,2.18,63.31,15.46,14991767,0,-8.56,-35.83,1.14,5550
(주)코맥스,36690,Dec-21,-14173,3493,-12.28,112.07,57.51,15287331,0,8.61,0,1.22,5540
(주)코메론,49430,Dec-11,4424,7680,5.59,16.99,4.6,9048000,0,-0.99,-32.39,0.52,3265
(주)코메론,49430,Dec-12,5664,6918,6.88,16.37,10.24,9048000,0,-1.83,28.03,0.49,3490
(주)코메론,49430,Dec-13,4449,5126,5.08,17.75,7.91,9048000,0,8.39,-21.46,0.5,3415
(주)코메론,49430,Dec-14,6852,4299,7.31,18.11,18.97,9048000,0,11.41,54.02,0.52,5850
(주)코메론,49430,Dec-15,10129,10274,10.3,9.44,11.72,9048000,0,5.6,47.83,0.53,8410
(주)코메론,49430,Dec-16,12208,15819,11.02,17.92,8.15,9048000,0,10.83,20.52,0.52,11450
(주)코메론,49430,Dec-17,12751,14057,10.19,12.8,7.36,9048000,0,-0.53,4.45,0.46,9750
(주)코메론,49430,Dec-18,11512,9851,8.86,6.99,10.07,9048000,0,-1.78,-9.71,0.43,7600
(주)코메론,49430,Dec-19,11722,13765,8.67,5.65,6.56,9048000,0,-5.5,1.82,0.39,8550
(주)코메론,49430,Dec-20,12405,8687,8.64,5.29,11.9,9048000,0,11.24,5.82,0.41,8910
(주)코메론,49430,Dec-21,18360,10122,11.07,8.6,20.77,9048000,0,28.41,48.01,0.46,11100
(주)코미코,183300,Dec-13,0,-203,,,,7000000,0,,,,
(주)코미코,183300,Dec-14,0,2386,2.8,275.13,0,7000000,0,0,0,0.64,
(주)코미코,183300,Dec-15,0,11789,12.09,118.81,0,7000000,0,17.35,393.49,0.65,
(주)코미코,183300,Dec-16,0,8765,14.49,109.17,0,7000000,0,14.01,49.53,0.6,
(주)코미코,183300,Dec-17,18494,24887,19.61,53.93,10.76,8775000,0,53.41,72.81,0.72,25650
(주)코미코,183300,Dec-18,29176,23075,19.44,81.95,18.29,8775000,0,36.08,57.76,0.61,21350
(주)코미코,183300,Dec-19,22781,19812,11.05,71.06,16.08,8775000,0,-6.22,-21.92,0.42,27900
(주)코미코,183300,Dec-20,23344,28010,10.13,37.51,15.88,9987721,0,9.52,2.47,0.41,49950
(주)코미코,183300,Dec-21,47150,36138,17.77,29.79,28.41,10020447,0,27.32,101.98,0.45,67100
(주)코미팜,41960,Dec-11,23,-2586,0.04,63.62,0,50000000,0,2.24,-97.59,0.33,9670
(주)코미팜,41960,Dec-12,272,-5227,0.39,90.82,0,50000000,0,12.94,1071.18,0.3,8000
(주)코미팜,41960,Dec-13,1007,5973,1.09,144.11,118.17,50348704,0,23.18,269.71,0.28,7260
(주)코미팜,41960,Dec-14,-2225,-1322,-1.91,134.67,0,51699660,0,33.29,0,0.3,8800
(주)코미팜,41960,Dec-15,-6490,-1436,-5.06,75.51,0,54307751,0,5.66,0,0.28,38700
(주)코미팜,41960,Dec-16,364,2426,0.28,63.48,2438.42,54690337,0,3.38,0,0.29,35000
(주)코미팜,41960,Dec-17,533,2522,0.41,46.78,1623.03,55080467,0,-5.38,46.24,0.27,38250
(주)코미팜,41960,Dec-18,-12667,453,-9.94,50.16,472210.04,55318328,0,-1.74,0,0.27,20300
(주)코미팜,41960,Dec-19,-15575,6762,-12.87,71.56,264.88,63924375,0,3.71,0,0.3,15250
(주)코미팜,41960,Dec-20,115,3585,0.1,58.17,603.94,64185876,0,4.77,0,0.32,13450
(주)코미팜,41960,Dec-21,-344,4565,-0.3,57.4,259.32,64185876,0,-4.17,0,0.31,8590
(주)코세스,89890,Dec-11,4134,6257,10.26,189.19,16.25,8050032,0,130.59,348.27,1.82,7640
(주)코세스,89890,Dec-12,6335,2742,13.22,88.22,58.38,8050032,0,4.57,53.24,1.6,5050
(주)코세스,89890,Dec-13,-10576,-6224,-23.73,226.09,0,8050032,0,-55.77,0,0.76,5790
(주)코세스,89890,Dec-14,-8654,4565,-20.03,741.31,15.24,8050032,0,8.75,0,0.85,3125
(주)코세스,89890,Dec-15,-887,977,-2.25,754.11,83.29,8050032,0,16.74,0,1.09,3500
(주)코세스,89890,Dec-16,-1237,-944,-3.86,537.88,0,8426114,0,-35.28,0,0.87,4045
(주)코세스,89890,Dec-17,10551,11813,34.95,128.78,4.04,8426114,0,46.81,0,1.36,5100
(주)코세스,89890,Dec-18,9159,-423,20.06,177.07,0,16851962,0,60.08,-13.19,1.43,5160
(주)코세스,89890,Dec-19,6244,10134,11.12,99.33,24.02,16851962,0,0.1,-31.83,1.17,8730
(주)코세스,89890,Dec-20,6345,-3710,10.03,152.95,0,16584962,0,-2.67,1.62,1.01,8800
(주)코세스,89890,Dec-21,11128,15209,15.15,45.16,22.72,16584962,0,20.92,75.38,1.05,15300
(주)코센,9730,Dec-11,-8599,270,-16.19,191.3,0,19978530,0,-8.08,0,1.35,603
(주)코센,9730,Dec-12,-7058,840,-14.48,279.7,0,24554800,0,-19.89,0,1.18,1235
(주)코센,9730,Dec-13,570,1552,1.11,188.33,73.34,31396903,0,-4.75,0,1.07,1130
(주)코센,9730,Dec-14,1975,-4319,3.32,168.63,0,33159088,0,10.59,246.82,1.02,1115
(주)코센,9730,Dec-15,1920,1314,3.09,127.84,211.77,33443321,0,-4.58,-2.79,0.93,1585
(주)코센,9730,Dec-16,-9705,4081,-16.31,152.29,36.15,37390687,0,-6.74,0,0.91,1805
(주)코센,9730,Dec-17,2142,-2088,3.68,95.36,0,40098335,0,6.17,0,0.98,1080
(주)코센,9730,Dec-18,-10173,-3083,-17.99,148.34,0,41732387,0,-4.51,0,0.97,1565
(주)코센,9730,Dec-19,-51003,-4104,-72.28,902.95,0,70280744,0,-0.61,0,0.77,1050
(주)코센,9730,Dec-20,-29895,794,-43.33,158.31,390.26,27770137,0,-32.1,0,0.54,905
(주)코센,9730,Dec-21,-3571,3125,-7.57,268.14,22.48,9993360,0,23.26,0,0.96,2715
(주)코스나인,82660,Dec-11,-6370,-2334,-11.07,137.2,0,6318000,0,-57.13,0,0.42,2875
(주)코스나인,82660,Dec-12,-3634,-12850,-5.47,182.85,0,8918000,0,137.79,0,0.87,7610
(주)코스나인,82660,Dec-13,269,-9220,0.28,214.66,0,10816922,0,134.35,0,1.41,4885
(주)코스나인,82660,Dec-14,-1497,9430,-1.36,177.54,5.77,11046192,0,-14.22,0,1.05,2995
(주)코스나인,82660,Dec-15,-4790,2006,-4.25,184.37,25.93,11587317,0,-48.18,0,0.53,3600
(주)코스나인,82660,Dec-16,-3574,2793,-2.92,134.99,18.92,20087317,0,7.8,0,0.53,2150
(주)코스나인,82660,Dec-17,-19267,-1815,-16.66,85.2,0,40336569,0,-54.36,0,0.26,789
(주)코스나인,82660,Dec-18,-44513,-4154,-54.73,323.41,0,42097104,0,-73.44,0,0.1,902
(주)코스나인,82660,Dec-19,-28904,-1062,-52.06,282.97,0,21161517,0,133.27,0,0.33,1845
(주)코스나인,82660,Dec-20,-11363,-4137,-18.7,265.15,0,30387071,0,11.4,0,0.34,1650
(주)코스나인,82660,Dec-21,-15662,-2410,-25.81,112.68,0,47952433,0,-44.19,0,0.19,930
(주)코스메카코리아,241710,Dec-11,,,,,,,,,,,
(주)코스메카코리아,241710,Dec-12,,,,,,,,,,,
(주)코스메카코리아,241710,Dec-13,,,,,,,,,,,
(주)코스메카코리아,241710,Dec-14,2820,6775,5.59,159.29,0,400000,0,0,0,1.36,
(주)코스메카코리아,241710,Dec-15,6315,3768,10.62,168.37,0,400000,0,38.19,123.95,1.6,
(주)코스메카코리아,241710,Dec-16,9028,5647,8.82,29.5,6.08,5340000,0,60.19,42.97,1.49,56000
(주)코스메카코리아,241710,Dec-17,7728,11354,5.52,27.91,37.29,5340000,0,3.98,-14.4,1.13,65000
(주)코스메카코리아,241710,Dec-18,10582,15310,6,66.27,53.48,10680000,0,30.52,36.92,1.17,32500
(주)코스메카코리아,241710,Dec-19,7344,10345,3.3,79.12,53.84,10680000,0,-5.75,-30.6,0.87,11350
(주)코스메카코리아,241710,Dec-20,5602,6436,2.26,88.13,28.81,10680000,0,1.28,-23.72,0.8,12200
(주)코스메카코리아,241710,Dec-21,2057,16605,0.81,79.3,14.95,10680000,0,10.26,-63.28,0.86,12950
(주)코스온,69110,Dec-11,53,-3255,0.57,27.46,0,13465536,0,17.75,0,1.38,2530
(주)코스온,69110,Dec-12,180,1918,1.69,64.04,45.43,13465536,0,54.04,239.9,1.84,4980
(주)코스온,69110,Dec-13,-2667,-3549,-15.02,127.12,0,13465536,370232,-45.89,0,0.6,5350
(주)코스온,69110,Dec-14,534,-2206,1.68,71.95,0,15587445,370232,150.05,0,0.83,12300
(주)코스온,69110,Dec-15,4537,-665,7.93,46.03,0,17087710,689053,133.81,749.87,1.08,22250
(주)코스온,69110,Dec-16,7411,-9851,8.63,59.07,0,17510369,689053,24.82,63.33,0.9,12000
(주)코스온,69110,Dec-17,547,4710,0.48,82.43,167.47,18120714,689053,10.78,-92.63,0.75,11050
(주)코스온,69110,Dec-18,-2816,-4012,-1.77,73.29,0,18697161,3511632,-2.27,0,0.53,10150
(주)코스온,69110,Dec-19,-2440,24728,-1.26,83.87,10.35,18697161,3511632,4.48,0,0.45,6330
(주)코스온,69110,Dec-20,-34533,8291,-18.05,102.59,28.77,22891813,2419354,-15.42,0,0.39,4405
(주)코스온,69110,Dec-21,-78467,-2639,-54.02,652.69,0,23940660,2419354,-82.48,0,0.09,2630
(주)코썬바이오,204990,Dec-11,,,,,,,,,,,
(주)코썬바이오,204990,Dec-12,,,,,,,,,,,
(주)코썬바이오,204990,Dec-13,,,,,,,,,,,
(주)코썬바이오,204990,Dec-14,5953,10593,25.93,25.78,0,20000000,0,0,0,0.98,
(주)코썬바이오,204990,Dec-15,7981,4348,28.92,23.14,0,20000000,0,14.48,34.07,0.94,
